Asset_ID,Category,Manufacturer,Model,Location,Status,Purchase_Date,Warranty_Expiry,Department,Owner_Name,Cost_INR
AST-1214,Laptop,Apple,Laptop-Model-257,Branch Office 1,Inactive,2024-11-02,2029-02-26,Marketing,Employee-261,746
AST-1215,Laptop,HP,Laptop-Model-895,Cloud,Under Maintenance,2021-03-06,2029-02-13,Marketing,Employee-2452,2781
AST-1216,Laptop,Lenovo,Laptop-Model-702,On-Prem,Active,2024-11-06,2027-12-23,Sales,Employee-704,605
AST-1217,Laptop,HP,Laptop-Model-882,Data Center,Under Maintenance,2024-11-25,2028-06-28,Operations,Employee-2781,612
AST-1218,Laptop,Dell,Laptop-Model-791,On-Prem,Under Maintenance,2024-12-18,2030-03-25,Marketing,Employee-3792,2663
AST-1219,Laptop,Dell,Laptop-Model-169,Cloud,Inactive,2022-09-12,2031-01-01,IT,Employee-1875,300
AST-1220,Laptop,Apple,Laptop-Model-374,Cloud,Decommissioned,2022-04-14,2028-05-31,HR,Employee-1325,1522
AST-1221,Laptop,ASUS,Laptop-Model-167,Cloud,Inactive,2024-03-29,2030-03-11,Support,Employee-3105,4839
AST-1222,Laptop,HP,Laptop-Model-812,Branch Office 2,Under Maintenance,2022-08-09,2028-03-01,IT,Employee-4128,239
AST-1223,Laptop,Lenovo,Laptop-Model-455,Branch Office 2,Active,2025-10-10,2028-10-17,IT,Employee-3640,1760
AST-1224,Laptop,Dell,Laptop-Model-972,Branch Office 2,Inactive,2025-12-22,2029-03-16,IT,Employee-1970,4318
AST-1225,Laptop,Lenovo,Laptop-Model-553,On-Prem,Inactive,2023-04-29,2027-05-13,Finance,Employee-3988,3765
AST-1226,Laptop,Dell,Laptop-Model-940,Branch Office 2,Inactive,2025-08-14,2030-12-14,IT,Employee-667,4381
AST-1227,Laptop,Lenovo,Laptop-Model-809,Branch Office 1,Under Maintenance,2024-07-25,2027-03-24,Operations,Employee-4493,1712
AST-1228,Laptop,ASUS,Laptop-Model-391,On-Prem,Active,2023-08-15,2027-10-15,HR,Employee-3298,3859
AST-1229,Laptop,ASUS,Laptop-Model-900,Cloud AWS,Decommissioned,2021-07-10,2027-08-06,Finance,Employee-2065,3793
AST-1230,Laptop,HP,Laptop-Model-677,Branch Office 1,Under Maintenance,2024-03-30,2031-02-04,Sales,Employee-2253,4941
AST-1231,Laptop,Dell,Laptop-Model-289,Branch Office 1,Active,2023-06-14,2029-07-01,IT,Employee-3556,1341
AST-1232,Laptop,Apple,Laptop-Model-712,Cloud,Under Maintenance,2023-12-26,2029-05-14,Operations,Employee-1917,4927
AST-1233,Laptop,ASUS,Laptop-Model-933,Branch Office 2,Inactive,2023-09-13,2027-09-27,Finance,Employee-2707,3572
AST-1234,Laptop,ASUS,Laptop-Model-219,Data Center,Inactive,2021-10-12,2027-08-17,Sales,Employee-57,3139
AST-1235,Laptop,Apple,Laptop-Model-916,On-Prem,Decommissioned,2025-08-27,2028-05-12,Support,Employee-3337,3717
AST-1236,Laptop,ASUS,Laptop-Model-153,Cloud AWS,Under Maintenance,2021-05-30,2028-01-13,Finance,Employee-3024,3580
AST-1237,Laptop,Lenovo,Laptop-Model-693,Branch Office 1,Decommissioned,2025-06-10,2030-08-06,Operations,Employee-594,209
AST-1238,Laptop,HP,Laptop-Model-906,Branch Office 1,Decommissioned,2025-04-18,2027-03-23,Operations,Employee-4985,3562
AST-1239,Laptop,HP,Laptop-Model-803,Cloud,Inactive,2026-02-17,2029-04-02,IT,Employee-4959,4033
AST-1240,Laptop,Lenovo,Laptop-Model-611,Data Center,Decommissioned,2022-04-01,2028-04-26,HR,Employee-1451,3480
AST-1241,Laptop,HP,Laptop-Model-714,Cloud,Active,2021-07-29,2028-02-20,HR,Employee-1527,2671
AST-1242,Laptop,Dell,Laptop-Model-142,Branch Office 1,Inactive,2022-03-12,2028-08-25,Sales,Employee-947,1434
AST-1243,Laptop,HP,Laptop-Model-868,Branch Office 2,Inactive,2024-04-07,2029-09-29,Support,Employee-267,3946
AST-1244,Laptop,HP,Laptop-Model-703,Branch Office 1,Active,2022-02-28,2028-08-11,Operations,Employee-2466,2374
AST-1245,Laptop,HP,Laptop-Model-944,Cloud AWS,Inactive,2022-11-30,2030-08-24,Marketing,Employee-1926,2524
AST-1246,Laptop,Apple,Laptop-Model-666,On-Prem,Active,2025-06-02,2028-12-17,Sales,Employee-3540,1900
AST-1247,Laptop,HP,Laptop-Model-801,Branch Office 2,Decommissioned,2021-11-30,2027-08-05,Operations,Employee-60,3014
AST-1248,Laptop,HP,Laptop-Model-137,Cloud,Active,2022-10-26,2027-10-16,HR,Employee-1165,1593
AST-1249,Laptop,Lenovo,Laptop-Model-524,Data Center,Inactive,2025-05-18,2028-06-17,Marketing,Employee-3062,4926
AST-1250,Laptop,HP,Laptop-Model-539,Cloud AWS,Inactive,2022-10-14,2030-05-26,Operations,Employee-1812,3587
AST-1251,Laptop,ASUS,Laptop-Model-652,Branch Office 1,Active,2021-07-02,2028-11-26,HR,Employee-2027,1796
AST-1252,Laptop,Apple,Laptop-Model-709,On-Prem,Under Maintenance,2023-08-20,2030-07-09,IT,Employee-4223,2047
AST-1253,Laptop,HP,Laptop-Model-690,Data Center,Decommissioned,2023-11-02,2030-02-25,Operations,Employee-2668,2341
AST-1254,Laptop,Apple,Laptop-Model-520,Branch Office 1,Inactive,2024-01-15,2027-11-05,HR,Employee-4423,1053
AST-1255,Laptop,Dell,Laptop-Model-970,Cloud AWS,Active,2022-04-06,2029-03-12,Marketing,Employee-4331,4269
AST-1256,Laptop,ASUS,Laptop-Model-542,Data Center,Inactive,2025-10-24,2030-03-23,Sales,Employee-3218,4121
AST-1257,Laptop,Apple,Laptop-Model-279,Cloud AWS,Active,2021-09-07,2030-02-15,Support,Employee-1240,1728
AST-1258,Laptop,ASUS,Laptop-Model-313,Data Center,Decommissioned,2021-06-07,2029-11-21,Support,Employee-2324,3059
AST-1259,Laptop,ASUS,Laptop-Model-682,Branch Office 1,Inactive,2021-09-11,2030-11-24,Finance,Employee-3916,902
AST-1260,Laptop,Apple,Laptop-Model-385,Cloud AWS,Active,2023-08-20,2029-03-16,HR,Employee-1208,2396
AST-1261,Laptop,Lenovo,Laptop-Model-422,Cloud AWS,Under Maintenance,2025-07-02,2030-10-29,IT,Employee-1113,3264
AST-1262,Laptop,Apple,Laptop-Model-332,Branch Office 1,Under Maintenance,2025-10-23,2027-07-02,HR,Employee-4635,1806
AST-1263,Laptop,Lenovo,Laptop-Model-955,On-Prem,Inactive,2022-07-25,2028-09-26,HR,Employee-3717,3823
AST-1264,Laptop,Lenovo,Laptop-Model-468,Branch Office 1,Under Maintenance,2022-11-28,2030-06-18,Marketing,Employee-1011,4675
AST-1265,Laptop,ASUS,Laptop-Model-336,Cloud,Decommissioned,2024-05-21,2029-07-10,Finance,Employee-4077,1405
AST-1266,Laptop,HP,Laptop-Model-683,Cloud AWS,Decommissioned,2021-07-16,2029-02-23,IT,Employee-3515,4358
AST-1267,Laptop,Dell,Laptop-Model-421,Cloud,Active,2024-10-26,2028-06-17,Marketing,Employee-4108,1030
AST-1268,Laptop,ASUS,Laptop-Model-667,Branch Office 1,Active,2022-03-23,2030-10-07,Marketing,Employee-3999,4229
AST-1269,Laptop,Apple,Laptop-Model-170,Data Center,Active,2024-03-21,2030-10-07,Marketing,Employee-1584,1798
AST-1270,Laptop,HP,Laptop-Model-584,Branch Office 2,Active,2022-06-18,2030-07-10,Sales,Employee-2239,2437
AST-1271,Laptop,Apple,Laptop-Model-282,On-Prem,Under Maintenance,2024-09-21,2030-03-20,HR,Employee-4843,3252
AST-1272,Laptop,ASUS,Laptop-Model-777,Branch Office 1,Active,2024-03-20,2029-12-30,Operations,Employee-2315,1168
AST-1273,Laptop,HP,Laptop-Model-735,Branch Office 1,Active,2022-10-06,2029-10-09,HR,Employee-3949,3600
AST-1274,Laptop,HP,Laptop-Model-232,Branch Office 1,Decommissioned,2022-12-20,2027-05-05,IT,Employee-4729,2262
AST-1275,Laptop,Lenovo,Laptop-Model-591,Branch Office 1,Inactive,2023-03-02,2030-10-28,Marketing,Employee-3789,4331
AST-1276,Laptop,Dell,Laptop-Model-608,Cloud,Decommissioned,2023-08-04,2029-08-02,HR,Employee-3340,4817
AST-1277,Laptop,ASUS,Laptop-Model-824,Cloud AWS,Decommissioned,2024-11-17,2030-07-14,Sales,Employee-1294,4615
AST-1278,Laptop,Apple,Laptop-Model-240,Cloud,Decommissioned,2025-09-04,2031-02-12,Finance,Employee-3938,2774
AST-1279,Laptop,HP,Laptop-Model-702,Data Center,Decommissioned,2023-07-02,2028-12-31,Operations,Employee-4781,4519
AST-1280,Laptop,Lenovo,Laptop-Model-802,Branch Office 1,Inactive,2021-09-23,2027-07-17,IT,Employee-21,370
AST-1281,Laptop,Apple,Laptop-Model-458,Branch Office 2,Active,2022-02-07,2027-07-15,Marketing,Employee-4513,1817
AST-1282,Laptop,Dell,Laptop-Model-469,Cloud AWS,Under Maintenance,2023-07-08,2029-09-10,Support,Employee-3339,2601
AST-1283,Laptop,Lenovo,Laptop-Model-125,Branch Office 1,Decommissioned,2024-04-28,2027-08-12,Sales,Employee-2624,1187
AST-1284,Laptop,Dell,Laptop-Model-342,Branch Office 1,Active,2022-05-08,2031-02-03,IT,Employee-352,1802
AST-1285,Laptop,Dell,Laptop-Model-452,Cloud AWS,Inactive,2023-06-13,2029-10-29,IT,Employee-2656,4666
AST-1286,Laptop,HP,Laptop-Model-676,Cloud AWS,Active,2024-10-19,2028-06-26,Support,Employee-4784,4410
AST-1287,Laptop,Dell,Laptop-Model-481,Data Center,Under Maintenance,2025-10-14,2030-08-22,Finance,Employee-2456,3459
AST-1288,Laptop,Apple,Laptop-Model-891,Cloud AWS,Under Maintenance,2022-08-07,2029-06-19,Sales,Employee-2126,2678
AST-1289,Laptop,HP,Laptop-Model-705,Cloud,Under Maintenance,2022-02-21,2028-08-09,Finance,Employee-4416,1452
AST-1290,Laptop,HP,Laptop-Model-882,Data Center,Decommissioned,2026-02-01,2027-09-09,Sales,Employee-4149,1809
AST-1291,Laptop,Dell,Laptop-Model-492,Cloud,Active,2023-07-24,2030-05-16,Marketing,Employee-767,3627
AST-1292,Laptop,HP,Laptop-Model-991,Cloud AWS,Under Maintenance,2025-07-19,2028-08-30,IT,Employee-2938,676
AST-1293,Laptop,Apple,Laptop-Model-725,Branch Office 2,Active,2023-08-06,2028-03-11,Finance,Employee-3180,2150
AST-1294,Laptop,Apple,Laptop-Model-410,Cloud,Inactive,2023-01-09,2029-03-17,IT,Employee-4454,1759
AST-1295,Laptop,Dell,Laptop-Model-943,Data Center,Inactive,2023-04-01,2029-02-04,HR,Employee-67,4505
AST-1296,Laptop,ASUS,Laptop-Model-588,Branch Office 2,Inactive,2022-09-07,2029-08-25,Support,Employee-1480,4005
AST-1297,Laptop,Dell,Laptop-Model-465,On-Prem,Active,2021-11-04,2027-06-09,IT,Employee-3929,2621
AST-1298,Laptop,HP,Laptop-Model-169,Cloud,Decommissioned,2022-01-13,2029-02-11,Finance,Employee-2701,4738
AST-1299,Laptop,Dell,Laptop-Model-894,Data Center,Active,2022-09-18,2027-06-05,Sales,Employee-849,663
AST-1300,Laptop,Apple,Laptop-Model-506,Branch Office 2,Inactive,2024-04-08,2030-05-02,Support,Employee-4874,1601
AST-1301,Laptop,Dell,Laptop-Model-294,Branch Office 1,Decommissioned,2025-02-27,2030-10-01,Support,Employee-2563,3415
AST-1302,Laptop,HP,Laptop-Model-108,On-Prem,Inactive,2021-04-13,2027-12-03,HR,Employee-3656,1502
AST-1303,Laptop,HP,Laptop-Model-109,Cloud AWS,Decommissioned,2024-11-25,2029-04-01,HR,Employee-3381,1415
AST-1304,Laptop,ASUS,Laptop-Model-354,Branch Office 2,Active,2023-12-23,2030-02-28,HR,Employee-4544,2427
AST-1305,Laptop,Apple,Laptop-Model-407,Cloud,Inactive,2023-01-02,2029-09-14,HR,Employee-3392,443
AST-1306,Laptop,Lenovo,Laptop-Model-750,On-Prem,Decommissioned,2022-02-02,2030-07-23,HR,Employee-4492,592
AST-1307,Laptop,Apple,Laptop-Model-111,Data Center,Decommissioned,2024-02-11,2030-12-14,IT,Employee-239,1243
AST-1308,Laptop,ASUS,Laptop-Model-638,Data Center,Inactive,2025-08-23,2030-06-19,Marketing,Employee-3744,1580
AST-1309,Laptop,Dell,Laptop-Model-755,Data Center,Active,2024-04-24,2029-07-22,Operations,Employee-866,3511
AST-1310,Laptop,Lenovo,Laptop-Model-579,Cloud,Active,2021-10-20,2030-10-26,HR,Employee-205,3717
AST-1311,Laptop,Dell,Laptop-Model-935,Data Center,Active,2021-04-03,2028-04-01,HR,Employee-1653,613
AST-1312,Laptop,Lenovo,Laptop-Model-580,Branch Office 1,Active,2024-10-08,2027-10-12,Sales,Employee-3423,2607
AST-1313,Laptop,Apple,Laptop-Model-254,Cloud,Inactive,2024-05-10,2027-09-14,HR,Employee-4208,456
AST-1314,Laptop,HP,Laptop-Model-679,On-Prem,Under Maintenance,2024-12-14,2027-10-22,Finance,Employee-2600,1327
AST-1315,Laptop,ASUS,Laptop-Model-817,Branch Office 1,Decommissioned,2023-05-01,2030-06-14,Finance,Employee-1173,3455
AST-1316,Laptop,ASUS,Laptop-Model-884,Branch Office 2,Under Maintenance,2022-08-18,2027-06-16,Marketing,Employee-1960,1665
AST-1317,Laptop,ASUS,Laptop-Model-279,Branch Office 1,Under Maintenance,2024-07-23,2030-04-10,Finance,Employee-4516,1490
AST-1318,Laptop,Apple,Laptop-Model-637,Cloud,Decommissioned,2022-09-28,2030-09-20,Sales,Employee-4956,4260
AST-1319,Laptop,Dell,Laptop-Model-893,Data Center,Under Maintenance,2022-10-09,2030-09-19,Support,Employee-2592,3405
AST-1320,Laptop,HP,Laptop-Model-284,On-Prem,Decommissioned,2024-10-10,2030-10-17,Sales,Employee-2978,2412
AST-1321,Laptop,Lenovo,Laptop-Model-382,Branch Office 2,Decommissioned,2024-07-18,2027-03-24,Support,Employee-3861,4280
AST-1322,Laptop,Lenovo,Laptop-Model-430,Branch Office 1,Under Maintenance,2025-03-13,2027-03-21,Finance,Employee-428,4960
AST-1323,Laptop,Dell,Laptop-Model-335,Cloud AWS,Decommissioned,2024-11-01,2027-07-01,IT,Employee-716,2239
AST-1324,Laptop,Dell,Laptop-Model-701,Cloud AWS,Decommissioned,2021-08-16,2031-02-19,HR,Employee-4383,3926
AST-1325,Laptop,Lenovo,Laptop-Model-523,Branch Office 2,Active,2022-11-14,2028-03-31,Finance,Employee-1118,2795
AST-1326,Laptop,Lenovo,Laptop-Model-231,On-Prem,Decommissioned,2025-07-30,2029-07-18,Sales,Employee-2495,4421
AST-1327,Laptop,ASUS,Laptop-Model-818,Branch Office 2,Under Maintenance,2023-03-27,2028-02-12,IT,Employee-1854,1421
AST-1328,Laptop,Lenovo,Laptop-Model-692,Branch Office 1,Inactive,2022-04-21,2029-08-10,Sales,Employee-4486,225
AST-1329,Laptop,ASUS,Laptop-Model-814,Cloud,Decommissioned,2022-07-24,2029-04-01,Sales,Employee-3678,2088
AST-1330,Laptop,ASUS,Laptop-Model-797,Branch Office 1,Under Maintenance,2022-09-26,2029-10-13,Sales,Employee-4254,1986
AST-1331,Laptop,Lenovo,Laptop-Model-177,On-Prem,Under Maintenance,2025-11-11,2027-07-17,IT,Employee-3754,310
AST-1332,Laptop,HP,Laptop-Model-118,Data Center,Under Maintenance,2022-12-08,2028-03-20,IT,Employee-2318,1586
AST-1333,Laptop,HP,Laptop-Model-151,Branch Office 2,Inactive,2022-09-30,2030-11-04,Finance,Employee-3646,2596
AST-1334,Laptop,Lenovo,Laptop-Model-368,Data Center,Active,2022-05-19,2030-07-12,Finance,Employee-4262,1477
AST-1335,Laptop,Apple,Laptop-Model-890,On-Prem,Under Maintenance,2025-03-16,2030-09-21,IT,Employee-2656,4923
AST-1336,Laptop,ASUS,Laptop-Model-729,Cloud,Inactive,2024-03-22,2027-05-23,Sales,Employee-4406,3027
AST-1337,Laptop,ASUS,Laptop-Model-781,Branch Office 1,Active,2025-05-11,2027-09-13,Finance,Employee-4764,4105
AST-1338,Laptop,Apple,Laptop-Model-825,On-Prem,Under Maintenance,2025-03-29,2031-01-13,Support,Employee-1267,3159
AST-1339,Laptop,ASUS,Laptop-Model-842,Branch Office 1,Active,2023-08-29,2030-06-12,IT,Employee-688,4138
AST-1340,Laptop,Dell,Laptop-Model-948,Cloud AWS,Active,2024-09-28,2029-08-15,Sales,Employee-2497,1249
AST-1341,Laptop,Dell,Laptop-Model-808,Branch Office 2,Inactive,2021-07-02,2029-08-06,Sales,Employee-4443,1566
AST-1342,Laptop,Lenovo,Laptop-Model-523,Branch Office 2,Active,2024-07-06,2028-03-17,HR,Employee-552,1241
AST-1343,Laptop,Apple,Laptop-Model-630,Branch Office 1,Active,2023-07-11,2028-05-25,Marketing,Employee-3882,2283
AST-1344,Laptop,Dell,Laptop-Model-789,Branch Office 2,Under Maintenance,2024-12-14,2030-10-09,Support,Employee-3489,691
AST-1345,Laptop,Apple,Laptop-Model-287,Data Center,Active,2023-08-02,2029-12-15,Operations,Employee-857,1028
AST-1346,Laptop,Dell,Laptop-Model-871,Data Center,Decommissioned,2025-10-18,2027-04-18,HR,Employee-3236,2253
AST-1347,Laptop,Apple,Laptop-Model-846,Branch Office 2,Decommissioned,2021-06-25,2029-08-01,Finance,Employee-1240,2272
AST-1348,Laptop,HP,Laptop-Model-340,Cloud,Decommissioned,2025-02-03,2028-04-04,IT,Employee-2931,4705
AST-1349,Laptop,Dell,Laptop-Model-808,Branch Office 1,Inactive,2022-10-11,2031-01-03,HR,Employee-995,1347
AST-1350,Laptop,Apple,Laptop-Model-482,On-Prem,Inactive,2023-03-06,2029-04-14,Marketing,Employee-4911,793
AST-1351,Laptop,ASUS,Laptop-Model-660,On-Prem,Under Maintenance,2024-08-25,2028-09-05,HR,Employee-573,736
AST-1352,Laptop,Lenovo,Laptop-Model-563,Branch Office 1,Active,2023-10-15,2027-09-19,Finance,Employee-4166,4868
AST-1353,Laptop,ASUS,Laptop-Model-538,Branch Office 1,Active,2024-02-29,2028-07-22,Sales,Employee-3651,2624
AST-1354,Laptop,ASUS,Laptop-Model-545,On-Prem,Decommissioned,2025-04-17,2030-09-10,Sales,Employee-2358,2380
AST-1355,Laptop,ASUS,Laptop-Model-801,Data Center,Inactive,2026-01-10,2027-05-31,Operations,Employee-4078,3107
AST-1356,Laptop,ASUS,Laptop-Model-933,Data Center,Under Maintenance,2026-01-05,2029-10-27,IT,Employee-3397,630
AST-1357,Laptop,Lenovo,Laptop-Model-554,Cloud,Under Maintenance,2024-02-03,2030-04-05,Operations,Employee-2043,3915
AST-1358,Laptop,ASUS,Laptop-Model-894,Cloud,Decommissioned,2025-09-08,2029-06-17,Support,Employee-2230,3878
AST-1359,Laptop,ASUS,Laptop-Model-802,Data Center,Inactive,2022-02-27,2027-04-21,IT,Employee-2992,3261
AST-1360,Laptop,ASUS,Laptop-Model-390,Cloud AWS,Active,2021-04-01,2028-08-12,Finance,Employee-2172,684
AST-1361,Laptop,HP,Laptop-Model-146,Data Center,Decommissioned,2022-05-09,2030-11-06,IT,Employee-3476,2982
AST-1362,Laptop,HP,Laptop-Model-329,Branch Office 2,Under Maintenance,2022-10-17,2029-05-26,HR,Employee-4306,1990
AST-1363,Laptop,ASUS,Laptop-Model-645,Cloud,Under Maintenance,2023-06-17,2027-08-27,Sales,Employee-989,875
AST-1364,Laptop,Apple,Laptop-Model-971,Branch Office 2,Under Maintenance,2026-02-13,2030-12-23,HR,Employee-4672,4508
AST-1365,Laptop,HP,Laptop-Model-780,Cloud AWS,Under Maintenance,2023-06-06,2029-02-13,Finance,Employee-2980,2385
AST-1366,Laptop,HP,Laptop-Model-671,Cloud AWS,Decommissioned,2023-10-26,2030-02-27,Finance,Employee-3225,820
AST-1367,Laptop,ASUS,Laptop-Model-217,Data Center,Under Maintenance,2022-07-23,2027-05-21,IT,Employee-375,2157
AST-1368,Laptop,HP,Laptop-Model-909,On-Prem,Inactive,2023-12-23,2030-07-30,HR,Employee-3920,1502
AST-1369,Laptop,HP,Laptop-Model-594,On-Prem,Inactive,2023-05-24,2029-02-11,Support,Employee-4506,3199
AST-1370,Laptop,Dell,Laptop-Model-449,On-Prem,Under Maintenance,2025-08-26,2027-10-14,Marketing,Employee-797,4835
AST-1371,Laptop,Dell,Laptop-Model-192,On-Prem,Active,2022-09-20,2028-12-04,Support,Employee-2721,2213
AST-1372,Laptop,Apple,Laptop-Model-496,Cloud,Under Maintenance,2025-10-12,2029-07-30,Support,Employee-1741,4984
AST-1373,Laptop,Lenovo,Laptop-Model-750,Cloud,Decommissioned,2023-07-11,2028-12-14,Finance,Employee-1367,1276
AST-1374,Laptop,HP,Laptop-Model-508,Cloud,Decommissioned,2025-09-20,2029-10-22,HR,Employee-80,3407
AST-1375,Laptop,HP,Laptop-Model-513,Data Center,Under Maintenance,2023-01-10,2029-08-31,IT,Employee-2826,4167
AST-1376,Laptop,HP,Laptop-Model-881,Cloud,Under Maintenance,2022-06-25,2027-04-10,IT,Employee-857,2827
AST-1377,Laptop,Dell,Laptop-Model-981,On-Prem,Under Maintenance,2023-11-05,2027-10-25,IT,Employee-3692,2617
AST-1378,Laptop,Apple,Laptop-Model-710,Branch Office 2,Active,2025-12-20,2029-12-11,Sales,Employee-909,3440
AST-1379,Laptop,Apple,Laptop-Model-532,Data Center,Under Maintenance,2023-11-04,2028-02-27,Marketing,Employee-2266,4566
AST-1380,Laptop,Lenovo,Laptop-Model-701,On-Prem,Under Maintenance,2024-12-28,2027-05-11,Finance,Employee-4405,4922
AST-1381,Laptop,HP,Laptop-Model-450,Data Center,Active,2024-07-04,2028-09-20,Operations,Employee-3840,3088
AST-1382,Laptop,HP,Laptop-Model-145,Data Center,Active,2022-02-03,2030-07-07,HR,Employee-1120,2459
AST-1383,Laptop,Dell,Laptop-Model-719,Branch Office 1,Under Maintenance,2021-11-19,2029-07-02,Finance,Employee-4250,1549
AST-1384,Laptop,ASUS,Laptop-Model-438,Branch Office 2,Under Maintenance,2025-12-29,2030-03-14,Sales,Employee-1982,2786
AST-1385,Laptop,Dell,Laptop-Model-727,Cloud AWS,Inactive,2025-08-21,2027-04-16,Operations,Employee-4820,3240
AST-1386,Laptop,Lenovo,Laptop-Model-684,On-Prem,Inactive,2025-01-23,2028-03-04,Sales,Employee-3416,4095
AST-1387,Laptop,HP,Laptop-Model-135,Data Center,Inactive,2024-06-01,2027-08-13,Finance,Employee-1357,2645
AST-1388,Laptop,Apple,Laptop-Model-933,Data Center,Decommissioned,2025-07-20,2029-10-03,Operations,Employee-2550,3522
AST-1389,Laptop,Apple,Laptop-Model-195,Branch Office 2,Active,2025-08-16,2029-12-24,IT,Employee-4800,4559
AST-1390,Laptop,Lenovo,Laptop-Model-584,Branch Office 2,Decommissioned,2023-06-14,2027-08-17,Support,Employee-974,2575
AST-1391,Laptop,Apple,Laptop-Model-509,Branch Office 2,Active,2021-11-01,2027-04-27,Finance,Employee-2092,1819
AST-1392,Laptop,Lenovo,Laptop-Model-220,On-Prem,Under Maintenance,2024-05-18,2027-07-12,IT,Employee-1322,1256
AST-1393,Laptop,Dell,Laptop-Model-528,Cloud,Under Maintenance,2024-04-04,2028-01-06,HR,Employee-4087,2303
AST-1394,Laptop,ASUS,Laptop-Model-958,Cloud,Inactive,2021-10-27,2030-10-10,IT,Employee-1851,4370
AST-1395,Laptop,ASUS,Laptop-Model-965,On-Prem,Under Maintenance,2024-07-24,2027-07-08,Finance,Employee-887,4872
AST-1396,Laptop,ASUS,Laptop-Model-428,Branch Office 2,Decommissioned,2024-06-25,2028-09-25,Operations,Employee-1297,2703
AST-1397,Laptop,Lenovo,Laptop-Model-883,Branch Office 1,Active,2021-07-01,2029-07-28,IT,Employee-4085,2216
AST-1398,Laptop,Dell,Laptop-Model-862,Cloud AWS,Active,2024-09-20,2027-10-25,Sales,Employee-2091,200
AST-1399,Laptop,HP,Laptop-Model-337,Data Center,Decommissioned,2023-01-21,2029-09-21,Finance,Employee-4614,4710
AST-1400,Laptop,Apple,Laptop-Model-118,Cloud AWS,Inactive,2023-07-25,2027-07-08,Finance,Employee-1035,2562
AST-1401,Laptop,Lenovo,Laptop-Model-336,Cloud,Inactive,2025-12-30,2028-03-19,Support,Employee-4697,2456
AST-1402,Laptop,Dell,Laptop-Model-603,Branch Office 1,Inactive,2022-10-27,2030-05-09,Marketing,Employee-4176,3367
AST-1403,Laptop,HP,Laptop-Model-379,Branch Office 1,Inactive,2025-04-12,2030-03-04,IT,Employee-4912,4551
AST-1404,Laptop,Apple,Laptop-Model-965,On-Prem,Inactive,2025-06-08,2027-09-13,Operations,Employee-4281,2931
AST-1405,Laptop,HP,Laptop-Model-414,Branch Office 2,Under Maintenance,2025-07-05,2027-11-02,Operations,Employee-3140,2685
AST-1406,Laptop,Lenovo,Laptop-Model-778,Cloud,Inactive,2024-06-11,2028-12-05,IT,Employee-1633,1443
AST-1407,Laptop,HP,Laptop-Model-189,Cloud,Decommissioned,2025-02-17,2028-07-26,IT,Employee-3211,1799
AST-1408,Laptop,ASUS,Laptop-Model-876,Data Center,Decommissioned,2024-08-17,2027-09-11,Support,Employee-1830,666
AST-1409,Laptop,Apple,Laptop-Model-580,Data Center,Under Maintenance,2022-10-13,2029-09-20,HR,Employee-1,230
AST-1410,Laptop,Dell,Laptop-Model-301,Data Center,Active,2022-10-21,2029-06-12,HR,Employee-4485,3068
AST-1411,Laptop,ASUS,Laptop-Model-341,Cloud AWS,Decommissioned,2025-08-27,2029-09-13,Operations,Employee-132,2249
